id_nodo,tipo_nodo,riesgo_alto
UT-31410,union_temporal,0
P-44663,persona_juridica,0
P-23586,persona_juridica,0
P-12645,persona_juridica,0
N-13207,persona_natural,0
N-06455,persona_natural,0
N-01095,persona_natural,0
N-18860,persona_natural,0
N-37063,persona_natural,0
N-15628,persona_natural,0
N-31031,persona_natural,0
P-09610,persona_juridica,1
N-12691,persona_natural,0
N-19964,persona_natural,0
N-07772,persona_natural,0
N-25601,persona_natural,0
N-11957,persona_natural,1
P-42584,persona_juridica,0
UT-8624,union_temporal,0
P-36850,persona_juridica,0
N-02612,persona_natural,0
P-47098,persona_juridica,0
P-28564,persona_juridica,1
P-15561,persona_juridica,0
P-05139,persona_juridica,0
P-35281,persona_juridica,1
N-12839,persona_natural,1
N-26161,persona_natural,0
N-28934,persona_natural,0
N-18140,persona_natural,0
N-03611,persona_natural,0
P-11999,persona_juridica,0
UT-22766,union_temporal,0
N-30909,persona_natural,0
N-15803,persona_natural,0
N-21065,persona_natural,0
P-41546,persona_juridica,0
UT-37625,union_temporal,0
P-32587,persona_juridica,0
N-16909,persona_natural,0
N-05794,persona_natural,0
P-40334,persona_juridica,0
N-19915,persona_natural,1
UT-34029,union_temporal,0
UT-4954,union_temporal,0
P-42880,persona_juridica,0
N-06573,persona_natural,0
P-35400,persona_juridica,0
P-36933,persona_juridica,0
UT-28658,union_temporal,0
N-18538,persona_natural,1
P-36490,persona_juridica,0
N-35062,persona_natural,1
P-33979,persona_juridica,0
N-06570,persona_natural,1
N-18154,persona_natural,0
P-34725,persona_juridica,0
P-27593,persona_juridica,0
UT-34797,union_temporal,0
P-46443,persona_juridica,0
N-28296,persona_natural,1
P-23930,persona_juridica,0
P-20292,persona_juridica,0
P-37297,persona_juridica,0
P-11887,persona_juridica,0
N-35859,persona_natural,0
P-03157,persona_juridica,0
N-20810,persona_natural,0
N-18334,persona_natural,1
P-11959,persona_juridica,0
N-15591,persona_natural,0
N-14682,persona_natural,0
P-38412,persona_juridica,0
P-40991,persona_juridica,0
N-07604,persona_natural,0
P-42266,persona_juridica,0
P-17633,persona_juridica,0
N-37945,persona_natural,0
P-00362,persona_juridica,0
N-10378,persona_natural,0
UT-35737,union_temporal,0
N-18478,persona_natural,0
P-24397,persona_juridica,0
P-49400,persona_juridica,0
P-01014,persona_juridica,1
N-18564,persona_natural,0
P-01836,persona_juridica,0
P-19383,persona_juridica,0
N-08487,persona_natural,0
N-08059,persona_natural,0
P-13340,persona_juridica,0
N-07979,persona_natural,0
N-06554,persona_natural,1
N-09485,persona_natural,0
N-22776,persona_natural,0
N-31385,persona_natural,0
N-02616,persona_natural,1
P-39352,persona_juridica,0
N-29165,persona_natural,0
P-43363,persona_juridica,0
P-26774,persona_juridica,0
P-00157,persona_juridica,0
N-30405,persona_natural,0
N-25334,persona_natural,0
N-04178,persona_natural,0
P-27716,persona_juridica,0
N-32281,persona_natural,0
P-09016,persona_juridica,0
P-44718,persona_juridica,0
P-41332,persona_juridica,1
P-38948,persona_juridica,0
P-43116,persona_juridica,0
N-10954,persona_natural,0
N-28594,persona_natural,0
P-10075,persona_juridica,0
P-27638,persona_juridica,0
N-08432,persona_natural,0
P-29581,persona_juridica,1
P-04211,persona_juridica,0
P-41219,persona_juridica,1
N-12256,persona_natural,0
N-14971,persona_natural,0
N-05495,persona_natural,0
UT-6445,union_temporal,0
N-33792,persona_natural,0
P-26470,persona_juridica,0
N-31064,persona_natural,0
P-31304,persona_juridica,0
N-12710,persona_natural,0
P-26949,persona_juridica,1
UT-29174,union_temporal,0
P-06728,persona_juridica,1
P-50807,persona_juridica,0
P-33712,persona_juridica,0
P-25957,persona_juridica,0
P-32346,persona_juridica,0
P-36939,persona_juridica,0
P-24209,persona_juridica,1
UT-36611,union_temporal,0
UT-32414,union_temporal,0
P-18220,persona_juridica,0
N-01615,persona_natural,0
UT-16057,union_temporal,0
P-35202,persona_juridica,0
N-11386,persona_natural,0
N-04729,persona_natural,1
P-40937,persona_juridica,0
N-21095,persona_natural,0
P-35956,persona_juridica,0
UT-27062,union_temporal,0
P-38239,persona_juridica,0
N-19600,persona_natural,0
P-06169,persona_juridica,0
P-10659,persona_juridica,0
P-18645,persona_juridica,0
P-18792,persona_juridica,0
P-39831,persona_juridica,0
P-38638,persona_juridica,1
P-20981,persona_juridica,0
N-06748,persona_natural,0
N-12050,persona_natural,0
UT-42472,union_temporal,0
N-28618,persona_natural,0
P-23009,persona_juridica,1
P-51414,persona_juridica,0
P-00036,persona_juridica,0
P-20514,persona_juridica,0
N-34772,persona_natural,0
UT-32853,union_temporal,0
P-46120,persona_juridica,0
N-34992,persona_natural,0
N-30309,persona_natural,1
N-24279,persona_natural,0
P-10844,persona_juridica,0
P-00528,persona_juridica,0
N-22834,persona_natural,0
N-09578,persona_natural,1
P-37568,persona_juridica,0
UT-9422,union_temporal,0
N-01692,persona_natural,0
N-02975,persona_natural,0
N-32003,persona_natural,0
P-03934,persona_juridica,0
P-41360,persona_juridica,0
N-26458,persona_natural,0
P-50379,persona_juridica,0
UT-23921,union_temporal,0
UT-40796,union_temporal,0
N-31290,persona_natural,0
N-27347,persona_natural,1
N-26299,persona_natural,0
P-15144,persona_juridica,0
UT-12041,union_temporal,0
N-22465,persona_natural,0
N-07840,persona_natural,0
P-10728,persona_juridica,0
P-18174,persona_juridica,0
N-30885,persona_natural,0
P-20725,persona_juridica,1
N-33593,persona_natural,0
P-10847,persona_juridica,0
N-15182,persona_natural,0
N-36257,persona_natural,0
P-13215,persona_juridica,0
P-08439,persona_juridica,0
UT-43932,union_temporal,0
N-10544,persona_natural,0
N-20256,persona_natural,0
P-30518,persona_juridica,0
N-14115,persona_natural,0
N-01263,persona_natural,0
N-28657,persona_natural,0
P-21950,persona_juridica,0
P-16106,persona_juridica,0
P-00849,persona_juridica,0
P-00906,persona_juridica,0
P-44774,persona_juridica,0
P-00578,persona_juridica,1
N-17639,persona_natural,0
P-10872,persona_juridica,0
N-11894,persona_natural,0
P-48464,persona_juridica,0
N-16968,persona_natural,0
P-05244,persona_juridica,0
N-28710,persona_natural,1
N-20556,persona_natural,0
P-28410,persona_juridica,0
UT-17065,union_temporal,0
N-15513,persona_natural,0
P-17308,persona_juridica,1
N-23167,persona_natural,0
P-14456,persona_juridica,1
N-29274,persona_natural,0
P-01166,persona_juridica,0
P-49615,persona_juridica,0
P-37667,persona_juridica,0
P-19012,persona_juridica,1
N-27117,persona_natural,0
P-29187,persona_juridica,0
P-03614,persona_juridica,0
P-10598,persona_juridica,0
P-25199,persona_juridica,0
UT-28838,union_temporal,0
P-06022,persona_juridica,0
N-27520,persona_natural,0
P-41213,persona_juridica,0
UT-22705,union_temporal,0
P-12772,persona_juridica,0
P-27636,persona_juridica,0
N-02716,persona_natural,0
UT-44760,union_temporal,0
P-18724,persona_juridica,0
P-40327,persona_juridica,0
P-39451,persona_juridica,0
P-19199,persona_juridica,0
P-28655,persona_juridica,0
N-34639,persona_natural,0
UT-41498,union_temporal,0
P-43204,persona_juridica,0
N-37418,persona_natural,0
UT-10392,union_temporal,0
P-17229,persona_juridica,0
N-06224,persona_natural,0
P-20594,persona_juridica,0
P-47640,persona_juridica,0
P-04912,persona_juridica,0
P-30178,persona_juridica,0
UT-30750,union_temporal,0
N-06834,persona_natural,0
N-36240,persona_natural,1
P-45288,persona_juridica,0
N-01326,persona_natural,0
N-21703,persona_natural,0
N-29903,persona_natural,0
P-10541,persona_juridica,0
P-18496,persona_juridica,0
P-13300,persona_juridica,0
N-07844,persona_natural,0
N-01778,persona_natural,0
P-19132,persona_juridica,1
N-13482,persona_natural,0
N-26154,persona_natural,0
P-41969,persona_juridica,0
P-38089,persona_juridica,0
N-22083,persona_natural,0
P-07917,persona_juridica,0
P-17708,persona_juridica,0
P-18038,persona_juridica,0
P-20783,persona_juridica,1
P-45243,persona_juridica,0
P-34397,persona_juridica,0
P-23846,persona_juridica,0
N-30915,persona_natural,1
P-19504,persona_juridica,0
N-05160,persona_natural,0
N-27738,persona_natural,0
N-31566,persona_natural,0
N-14503,persona_natural,0
N-30986,persona_natural,0
N-10833,persona_natural,0
P-28072,persona_juridica,0
UT-29665,union_temporal,0
N-30323,persona_natural,1
N-20715,persona_natural,0
N-32642,persona_natural,0
N-23336,persona_natural,0
N-15408,persona_natural,0
P-21119,persona_juridica,0
N-28078,persona_natural,1
N-32486,persona_natural,0
P-44284,persona_juridica,0
N-03052,persona_natural,0
N-17901,persona_natural,0
P-12821,persona_juridica,0
P-22328,persona_juridica,0
P-47333,persona_juridica,0
P-32846,persona_juridica,0
P-14156,persona_juridica,0
N-23012,persona_natural,0
N-31308,persona_natural,0
P-25230,persona_juridica,0
P-09783,persona_juridica,0
P-30492,persona_juridica,1
N-12844,persona_natural,0
P-49806,persona_juridica,0
P-21809,persona_juridica,0
P-29785,persona_juridica,0
N-08797,persona_natural,0
P-20556,persona_juridica,0
P-18781,persona_juridica,0
N-14212,persona_natural,0
P-49749,persona_juridica,0
UT-29045,union_temporal,0
N-14290,persona_natural,0
UT-25640,union_temporal,0
N-35534,persona_natural,0
N-12719,persona_natural,0
N-10034,persona_natural,0
P-37848,persona_juridica,0
P-47668,persona_juridica,0
N-08565,persona_natural,0
UT-35964,union_temporal,0
P-18491,persona_juridica,0
N-24370,persona_natural,0
P-06148,persona_juridica,0
P-12045,persona_juridica,0
UT-28361,union_temporal,0
P-12068,persona_juridica,0
P-17358,persona_juridica,0
N-37472,persona_natural,0
N-25111,persona_natural,0
P-48056,persona_juridica,0
N-24024,persona_natural,0
P-04742,persona_juridica,0
N-34742,persona_natural,0
N-37300,persona_natural,1
N-20170,persona_natural,0
P-22428,persona_juridica,0
N-07282,persona_natural,0
P-37909,persona_juridica,1
P-50354,persona_juridica,1
P-35026,persona_juridica,0
N-18945,persona_natural,0
P-20465,persona_juridica,0
P-05159,persona_juridica,0
N-15778,persona_natural,0
N-17651,persona_natural,0
P-18873,persona_juridica,0
P-16450,persona_juridica,0
N-12412,persona_natural,0
UT-20502,union_temporal,0
N-20909,persona_natural,0
UT-12404,union_temporal,0
UT-11271,union_temporal,0
P-01647,persona_juridica,0
P-26771,persona_juridica,0
P-42538,persona_juridica,0
N-13804,persona_natural,0
P-21354,persona_juridica,0
P-49151,persona_juridica,0
P-34153,persona_juridica,0
N-14896,persona_natural,1
N-27139,persona_natural,1
N-31732,persona_natural,0
UT-12610,union_temporal,0
P-40312,persona_juridica,0
UT-0181,union_temporal,0
P-44123,persona_juridica,0
N-07974,persona_natural,0
N-23544,persona_natural,0
P-28135,persona_juridica,0
UT-21410,union_temporal,0
P-00919,persona_juridica,0
N-09306,persona_natural,0
N-21626,persona_natural,0
N-09059,persona_natural,0
P-49504,persona_juridica,0
P-27992,persona_juridica,0
N-04833,persona_natural,0
N-38021,persona_natural,0
N-00020,persona_natural,0
UT-17698,union_temporal,0
N-29439,persona_natural,0
P-09943,persona_juridica,0
P-25600,persona_juridica,0
P-28363,persona_juridica,0
P-05357,persona_juridica,0
UT-7937,union_temporal,0
P-00257,persona_juridica,0
N-37774,persona_natural,0
P-40332,persona_juridica,0
N-15024,persona_natural,0
N-13726,persona_natural,0
N-06614,persona_natural,0
N-27276,persona_natural,0
N-21841,persona_natural,1
N-03763,persona_natural,0
N-21328,persona_natural,0
N-21070,persona_natural,0
N-17032,persona_natural,1
P-43813,persona_juridica,0
P-38388,persona_juridica,0
P-00029,persona_juridica,0
P-43213,persona_juridica,0
P-48779,persona_juridica,0
P-22245,persona_juridica,0
N-06619,persona_natural,1
UT-2483,union_temporal,0
P-20263,persona_juridica,0
P-30442,persona_juridica,0
N-13593,persona_natural,0
P-13820,persona_juridica,0
N-07714,persona_natural,0
P-25070,persona_juridica,0
P-35230,persona_juridica,0
UT-37175,union_temporal,0
P-35116,persona_juridica,0
P-09700,persona_juridica,0
P-19215,persona_juridica,0
UT-1466,union_temporal,0
P-40223,persona_juridica,0
N-28584,persona_natural,0
N-10073,persona_natural,0
N-13169,persona_natural,0
P-38931,persona_juridica,0
N-37752,persona_natural,0
N-18254,persona_natural,0
P-39202,persona_juridica,1
N-19607,persona_natural,0
P-06067,persona_juridica,0
P-51440,persona_juridica,0
P-20000,persona_juridica,0
P-10687,persona_juridica,0
N-03958,persona_natural,0
P-04301,persona_juridica,0
N-03915,persona_natural,0
N-04227,persona_natural,0
N-33657,persona_natural,0
P-08968,persona_juridica,0
P-16257,persona_juridica,0
N-15364,persona_natural,0
N-06343,persona_natural,0
P-11665,persona_juridica,0
P-50169,persona_juridica,0
P-34750,persona_juridica,0
N-37278,persona_natural,0
P-28816,persona_juridica,0
P-08317,persona_juridica,0
P-31058,persona_juridica,0
P-21996,persona_juridica,0
P-34571,persona_juridica,0
N-30194,persona_natural,0
N-11302,persona_natural,0
N-23782,persona_natural,0
N-21360,persona_natural,0
P-31885,persona_juridica,0
P-11747,persona_juridica,0
N-07692,persona_natural,0
P-20385,persona_juridica,0
P-04210,persona_juridica,0
N-33157,persona_natural,0
UT-4484,union_temporal,0
N-32346,persona_natural,0
P-43607,persona_juridica,0
N-28155,persona_natural,0
P-46662,persona_juridica,0
UT-27716,union_temporal,0
UT-24361,union_temporal,0
N-35189,persona_natural,0
N-19899,persona_natural,0
UT-20523,union_temporal,0
UT-16896,union_temporal,0
UT-5905,union_temporal,0
N-21248,persona_natural,1
N-17050,persona_natural,0
N-23656,persona_natural,0
N-14624,persona_natural,0
N-02337,persona_natural,0
P-05898,persona_juridica,0
P-39508,persona_juridica,0
P-13781,persona_juridica,0
P-01264,persona_juridica,0
P-43670,persona_juridica,0
P-44374,persona_juridica,0
P-40274,persona_juridica,0
P-07836,persona_juridica,0
P-06084,persona_juridica,0
P-40415,persona_juridica,0
P-29168,persona_juridica,0
P-17347,persona_juridica,0
P-20120,persona_juridica,0
P-42107,persona_juridica,0
UT-12587,union_temporal,0
N-04814,persona_natural,0
N-32357,persona_natural,0
UT-2756,union_temporal,0
N-31831,persona_natural,0
N-32967,persona_natural,0
N-04177,persona_natural,0
N-33045,persona_natural,0
P-45592,persona_juridica,0
P-00933,persona_juridica,0
UT-26496,union_temporal,0
N-13954,persona_natural,0
P-31421,persona_juridica,0
P-07090,persona_juridica,0
P-48600,persona_juridica,0
P-38971,persona_juridica,1
N-31890,persona_natural,0
P-05834,persona_juridica,0
P-12039,persona_juridica,0
N-36945,persona_natural,0
N-24450,persona_natural,0
N-36150,persona_natural,1
P-12272,persona_juridica,0
N-03625,persona_natural,0
P-36397,persona_juridica,0
N-11742,persona_natural,0
N-18263,persona_natural,0
N-15531,persona_natural,0
P-19172,persona_juridica,0
P-26544,persona_juridica,0
UT-18290,union_temporal,0
N-17605,persona_natural,0
N-30555,persona_natural,0
P-38252,persona_juridica,0
N-25956,persona_natural,0
UT-20201,union_temporal,0
P-01105,persona_juridica,0
P-26428,persona_juridica,0
N-20266,persona_natural,0
N-04403,persona_natural,0
N-13175,persona_natural,1
P-28859,persona_juridica,0
P-39752,persona_juridica,0
N-19725,persona_natural,0
P-48020,persona_juridica,0
P-03532,persona_juridica,0
N-30952,persona_natural,0
P-09096,persona_juridica,0
N-11426,persona_natural,0
N-30734,persona_natural,0
N-17173,persona_natural,0
P-19205,persona_juridica,0
P-48273,persona_juridica,1
N-20862,persona_natural,0
N-21222,persona_natural,0
N-23982,persona_natural,0
P-34887,persona_juridica,1
N-13365,persona_natural,0
P-23660,persona_juridica,0
N-00541,persona_natural,0
P-27819,persona_juridica,0
P-21061,persona_juridica,1
P-31851,persona_juridica,0
P-47630,persona_juridica,0
P-26637,persona_juridica,0
P-07175,persona_juridica,0
N-05165,persona_natural,0
N-19405,persona_natural,0
P-40642,persona_juridica,0
N-37187,persona_natural,1
N-14947,persona_natural,0
P-19530,persona_juridica,1
P-50002,persona_juridica,0
P-01996,persona_juridica,0
N-10056,persona_natural,0
N-17595,persona_natural,0
N-03609,persona_natural,0
N-24542,persona_natural,0
P-04496,persona_juridica,0
N-02526,persona_natural,1
P-48479,persona_juridica,0
P-17496,persona_juridica,0
P-25935,persona_juridica,0
N-19694,persona_natural,0
N-34477,persona_natural,0
P-40877,persona_juridica,0
N-23635,persona_natural,0
N-09083,persona_natural,1
P-45031,persona_juridica,0
P-02613,persona_juridica,0
N-04818,persona_natural,0
UT-20749,union_temporal,0
P-51213,persona_juridica,0
P-43434,persona_juridica,0
N-03173,persona_natural,0
P-24667,persona_juridica,0
N-21847,persona_natural,0
N-13610,persona_natural,0
P-12076,persona_juridica,0
P-31124,persona_juridica,0
N-09775,persona_natural,0
N-17742,persona_natural,0
UT-20955,union_temporal,0
P-03547,persona_juridica,0
N-01887,persona_natural,0
P-44833,persona_juridica,0
N-10624,persona_natural,1
P-30179,persona_juridica,0
UT-43012,union_temporal,0
P-47968,persona_juridica,0
N-11427,persona_natural,0
N-37701,persona_natural,0
N-04006,persona_natural,1
N-08380,persona_natural,0
P-43328,persona_juridica,0
N-26875,persona_natural,0
N-13786,persona_natural,1
N-10463,persona_natural,0
N-25419,persona_natural,1
N-08692,persona_natural,1
N-19075,persona_natural,0
N-26170,persona_natural,0
P-15064,persona_juridica,0
P-10597,persona_juridica,0
N-10588,persona_natural,0
N-15227,persona_natural,1
P-34408,persona_juridica,0
P-20442,persona_juridica,1
N-34086,persona_natural,0
P-29891,persona_juridica,0
N-01378,persona_natural,0
UT-45823,union_temporal,0
N-10267,persona_natural,0
N-15606,persona_natural,0
P-47561,persona_juridica,0
P-24580,persona_juridica,0
N-31324,persona_natural,0
P-02173,persona_juridica,0
N-04406,persona_natural,0
P-25329,persona_juridica,0
P-25210,persona_juridica,0
P-24683,persona_juridica,0
N-31073,persona_natural,0
P-15192,persona_juridica,0
P-14800,persona_juridica,0
P-30096,persona_juridica,0
P-16489,persona_juridica,1
N-21598,persona_natural,0
P-11251,persona_juridica,0
N-07100,persona_natural,1
P-40038,persona_juridica,0
N-22348,persona_natural,0
N-18956,persona_natural,0
N-23673,persona_natural,0
P-51489,persona_juridica,0
P-45919,persona_juridica,0
N-06990,persona_natural,0
N-15645,persona_natural,0
N-00724,persona_natural,0
N-21105,persona_natural,1
P-51418,persona_juridica,0
UT-20176,union_temporal,0
N-12611,persona_natural,0
P-03191,persona_juridica,0
N-30492,persona_natural,1
P-05712,persona_juridica,0
P-01454,persona_juridica,0
P-48088,persona_juridica,0
UT-14679,union_temporal,0
P-16809,persona_juridica,0
N-10948,persona_natural,0
P-18189,persona_juridica,0
UT-38214,union_temporal,0
N-33544,persona_natural,0
P-37770,persona_juridica,0
N-36572,persona_natural,0
P-12565,persona_juridica,0
P-49083,persona_juridica,0
P-18862,persona_juridica,0
P-07488,persona_juridica,0
P-00076,persona_juridica,0
P-51159,persona_juridica,0
N-37635,persona_natural,0
P-19714,persona_juridica,1
P-13949,persona_juridica,0
P-25924,persona_juridica,0
N-36854,persona_natural,0
N-01939,persona_natural,1
N-04362,persona_natural,0
N-27981,persona_natural,0
N-07667,persona_natural,0
N-25264,persona_natural,0
P-26494,persona_juridica,1
N-20517,persona_natural,0
P-36886,persona_juridica,0
P-21742,persona_juridica,0
N-15538,persona_natural,0
P-39640,persona_juridica,0
N-32019,persona_natural,0
N-37651,persona_natural,0
P-40730,persona_juridica,0
P-12737,persona_juridica,0
N-26314,persona_natural,0
P-31950,persona_juridica,0
N-33613,persona_natural,0
P-00047,persona_juridica,0
P-41046,persona_juridica,0
N-22892,persona_natural,0
N-14310,persona_natural,0
P-13576,persona_juridica,0
P-08457,persona_juridica,0
UT-32064,union_temporal,0
P-47386,persona_juridica,0
N-34080,persona_natural,0
P-50593,persona_juridica,0
P-47513,persona_juridica,0
N-11175,persona_natural,0
N-07079,persona_natural,0
P-07054,persona_juridica,1
UT-31218,union_temporal,0
P-08837,persona_juridica,0
N-31337,persona_natural,0
P-15237,persona_juridica,0
P-51477,persona_juridica,0
N-02787,persona_natural,0
UT-43929,union_temporal,0
P-36632,persona_juridica,0
P-40067,persona_juridica,0
UT-35170,union_temporal,0
P-20646,persona_juridica,0
UT-2463,union_temporal,0
N-31306,persona_natural,0
P-13597,persona_juridica,0
P-45966,persona_juridica,0
N-18389,persona_natural,0
N-19357,persona_natural,0
UT-34840,union_temporal,0
N-19614,persona_natural,0
P-51261,persona_juridica,0
P-19989,persona_juridica,0
P-18417,persona_juridica,0
P-19124,persona_juridica,0
P-25990,persona_juridica,0
P-44136,persona_juridica,0
P-08165,persona_juridica,0
N-17506,persona_natural,0
N-26164,persona_natural,1
P-20340,persona_juridica,0
P-46404,persona_juridica,0
N-00453,persona_natural,0
UT-15558,union_temporal,0
P-34831,persona_juridica,0
N-03319,persona_natural,0
UT-23624,union_temporal,0
N-17398,persona_natural,0
UT-15765,union_temporal,0
P-19957,persona_juridica,0
N-22499,persona_natural,0
N-19298,persona_natural,0
P-26789,persona_juridica,1
N-20876,persona_natural,0
P-44898,persona_juridica,0
N-20937,persona_natural,0
N-32760,persona_natural,0
P-08441,persona_juridica,0
P-47933,persona_juridica,0
P-20229,persona_juridica,0
P-02157,persona_juridica,0
P-48116,persona_juridica,0
P-16673,persona_juridica,0
P-37192,persona_juridica,0
N-04357,persona_natural,0
N-31579,persona_natural,0
N-05598,persona_natural,0
P-34937,persona_juridica,0
P-26260,persona_juridica,0
P-08852,persona_juridica,0
N-30512,persona_natural,0
N-31165,persona_natural,0
UT-27958,union_temporal,0
UT-19930,union_temporal,0
P-03428,persona_juridica,0
P-48281,persona_juridica,0
P-15964,persona_juridica,0
UT-24310,union_temporal,0
P-37186,persona_juridica,1
N-03500,persona_natural,0
P-21380,persona_juridica,0
N-32945,persona_natural,0
UT-31142,union_temporal,0
P-03670,persona_juridica,0
N-24018,persona_natural,0
N-23320,persona_natural,1
UT-2698,union_temporal,0
N-16762,persona_natural,0
P-30993,persona_juridica,1
N-07535,persona_natural,0
N-11838,persona_natural,1
N-20630,persona_natural,0
N-31594,persona_natural,0
N-24616,persona_natural,0
P-30326,persona_juridica,0
P-14673,persona_juridica,0
N-36840,persona_natural,0
N-22000,persona_natural,0
N-37793,persona_natural,0
UT-6036,union_temporal,0
P-29019,persona_juridica,0
N-17557,persona_natural,0
UT-35247,union_temporal,0
P-11789,persona_juridica,0
P-33854,persona_juridica,0
P-37370,persona_juridica,1
N-37395,persona_natural,0
P-18018,persona_juridica,0
N-23556,persona_natural,0
N-28468,persona_natural,0
P-09056,persona_juridica,0
P-06740,persona_juridica,0
P-16341,persona_juridica,0
N-02304,persona_natural,0
N-14153,persona_natural,0
P-20563,persona_juridica,0
P-09411,persona_juridica,0
P-35377,persona_juridica,1
UT-7402,union_temporal,0
P-06472,persona_juridica,0
P-39758,persona_juridica,0
N-18446,persona_natural,0
P-32119,persona_juridica,0
P-35169,persona_juridica,0
P-36970,persona_juridica,1
P-13210,persona_juridica,0
N-00171,persona_natural,0
P-32229,persona_juridica,0
N-18856,persona_natural,0
UT-12151,union_temporal,0
N-33795,persona_natural,0
P-40955,persona_juridica,0
P-31795,persona_juridica,0
N-16941,persona_natural,0
P-29808,persona_juridica,0
P-02410,persona_juridica,0
N-16298,persona_natural,0
N-17202,persona_natural,0
UT-5976,union_temporal,0
P-22243,persona_juridica,1
P-22094,persona_juridica,0
UT-44306,union_temporal,0
N-37539,persona_natural,0
N-36594,persona_natural,0
P-02156,persona_juridica,0
P-17467,persona_juridica,0
N-35519,persona_natural,0
UT-19779,union_temporal,0
N-11520,persona_natural,0
P-01135,persona_juridica,0
P-29324,persona_juridica,0
P-19744,persona_juridica,0
P-02633,persona_juridica,0
P-18965,persona_juridica,0
N-03773,persona_natural,0
P-02449,persona_juridica,0
P-04364,persona_juridica,0
N-16854,persona_natural,0
N-06632,persona_natural,0
N-07554,persona_natural,0
P-22580,persona_juridica,1
N-07261,persona_natural,0
P-30244,persona_juridica,0
N-29622,persona_natural,0
N-11488,persona_natural,0
P-03475,persona_juridica,0
P-06354,persona_juridica,0
N-03068,persona_natural,1
P-47376,persona_juridica,0
UT-31522,union_temporal,0
N-35303,persona_natural,0
N-17568,persona_natural,1
P-19823,persona_juridica,0
N-03140,persona_natural,0
N-24756,persona_natural,0
N-04060,persona_natural,0
P-06477,persona_juridica,0
N-12614,persona_natural,0
N-15912,persona_natural,0
P-12022,persona_juridica,0
N-05102,persona_natural,1
P-02929,persona_juridica,0
N-22775,persona_natural,0
N-22135,persona_natural,0
P-49810,persona_juridica,0
P-35667,persona_juridica,0
N-01078,persona_natural,0
UT-19600,union_temporal,0
N-27959,persona_natural,0
UT-28946,union_temporal,0
N-08767,persona_natural,0
N-28318,persona_natural,0
N-09938,persona_natural,0
UT-12997,union_temporal,0
N-02759,persona_natural,0
P-25427,persona_juridica,0
P-08922,persona_juridica,0
N-35490,persona_natural,0
P-35930,persona_juridica,0
N-02979,persona_natural,0
P-42367,persona_juridica,0
P-05142,persona_juridica,0
N-29218,persona_natural,0
P-25739,persona_juridica,0
P-12000,persona_juridica,0
UT-25248,union_temporal,0
N-25212,persona_natural,0
P-38725,persona_juridica,0
P-09107,persona_juridica,1
P-04395,persona_juridica,0
N-20024,persona_natural,0
N-33827,persona_natural,0
P-10218,persona_juridica,0
P-36221,persona_juridica,0
N-35362,persona_natural,1
N-27323,persona_natural,0
UT-16771,union_temporal,0
P-01345,persona_juridica,0
N-28454,persona_natural,0
P-46373,persona_juridica,0
P-18158,persona_juridica,0
N-32128,persona_natural,0
P-20198,persona_juridica,0
N-10106,persona_natural,0
P-21907,persona_juridica,1
P-01444,persona_juridica,0
N-20001,persona_natural,0
P-34626,persona_juridica,0
P-40932,persona_juridica,0
P-17208,persona_juridica,0
P-31369,persona_juridica,0
N-04472,persona_natural,0
P-11003,persona_juridica,1
N-02973,persona_natural,0
N-08764,persona_natural,0
N-03141,persona_natural,0
P-14384,persona_juridica,1
P-16920,persona_juridica,0
P-29996,persona_juridica,0
N-14474,persona_natural,0
N-16490,persona_natural,0
P-51433,persona_juridica,0
N-34066,persona_natural,0
P-09144,persona_juridica,0
P-34532,persona_juridica,1
P-10513,persona_juridica,0
N-17862,persona_natural,0
N-04459,persona_natural,1
N-14857,persona_natural,0
N-00911,persona_natural,0
P-18327,persona_juridica,0
P-48075,persona_juridica,0
N-17515,persona_natural,0
N-36041,persona_natural,1
N-15241,persona_natural,0
N-33231,persona_natural,0
UT-38080,union_temporal,0
P-33440,persona_juridica,0
P-34435,persona_juridica,0
UT-32124,union_temporal,0
N-02244,persona_natural,0
P-08789,persona_juridica,0
P-31133,persona_juridica,0
P-46958,persona_juridica,0
N-12822,persona_natural,0
N-16436,persona_natural,0
P-26606,persona_juridica,0
P-41682,persona_juridica,0
P-07146,persona_juridica,0
N-28736,persona_natural,0
N-15428,persona_natural,0
P-29916,persona_juridica,0
P-39855,persona_juridica,0
N-22459,persona_natural,0
P-30290,persona_juridica,1
P-44044,persona_juridica,0
N-14271,persona_natural,0
N-21869,persona_natural,0
P-44869,persona_juridica,0
P-14615,persona_juridica,0
N-36508,persona_natural,0
N-34471,persona_natural,0
P-11866,persona_juridica,0
UT-42991,union_temporal,0
P-09313,persona_juridica,1
N-09065,persona_natural,0
P-40447,persona_juridica,0
P-05194,persona_juridica,0
P-21308,persona_juridica,0
P-45931,persona_juridica,0
P-03069,persona_juridica,0
P-48218,persona_juridica,0
N-28170,persona_natural,0
P-41137,persona_juridica,0
P-45233,persona_juridica,0
N-24479,persona_natural,0
N-07360,persona_natural,0
P-43645,persona_juridica,0
P-18803,persona_juridica,0
N-11775,persona_natural,0
N-27183,persona_natural,0
UT-29240,union_temporal,0
P-14777,persona_juridica,0
UT-30878,union_temporal,0
UT-16722,union_temporal,0
N-35120,persona_natural,0
UT-19393,union_temporal,0
P-36290,persona_juridica,0
P-08876,persona_juridica,0
P-08668,persona_juridica,0
